0,Solar radiation,Solar Panel,Precipitation,Wind speed,0,Battery,Leaf Wetness,HC Serial Number,HC Air temperature,0,0,HC Relative humidity,0,0,Dew Point,0,Latitude,Longitude,Altitude,Horizontal dilusion of position,VPD,0,Wind speed max,EAG Soil moisture,EAG Soil moisture,EAG Soil moisture,EAG Soil moisture,EAG Soil moisture,EAG Soil moisture,Eag soil salinity,Eag soil salinity,Eag soil salinity,Eag soil salinity,Eag soil salinity,Eag soil salinity,Soil temperature,0,0,Soil temperature,0,0,Soil temperature,0,0,Soil temperature,0,0,Soil temperature,0,0,Soil temperature,0,0
Date/Time,avg,last,sum,avg,max,last,time,last,avg,max,min,avg,max,min,avg,min,last,last,last,last,avg,min,max,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,max,min,avg,max,min,avg,max,min,avg,max,min,avg,max,min,avg,max,min
2018-06-19 02:00:00,0,0,0.8,8.9,10.4,6400,45,20202728,7.11,7.14,7.06,97.82,98.41,96.71,6.7,6.6,-10.421094,171.785365,58.4,1,0.1,0.1,19.8,34.16,33.3,26.83,25.36,22.41,34.95,1349.4867,1561.7488,1181.841,1392.4302,1202.1941,1929.2706,6.8,7,6.6,7.4,7.5,7.3,8.1,8.2,8.1,9.5,9.6,9.5,9.8,9.9,9.8,9.8,9.8,9.7
2018-06-19 01:00:00,0,0,0.4,8.2,10.8,6402,75,20202728,7.25,7.38,7.17,96.12,97.39,94.21,6.6,6.5,-10.421094,171.785365,58.4,1,0.3,0.2,16.9,28.73,33.14,26.82,25.36,22.42,34.94,1240.6481,1537.0695,1196.5001,1457.9686,1198.9149,1991.6833,6.8,6.9,6.7,7.4,7.5,7.4,8.1,8.3,8.1,9.5,9.6,9.5,9.8,9.9,9.8,9.8,9.8,9.8
2018-06-19 00:00:00,0,0,0,5.8,7.9,6402,60,20202728,7.2,7.32,7.11,96.19,97.03,95.17,6.6,6.5,-10.421094,171.785365,58.4,1,0.3,0.3,12.2,28.67,33.11,26.81,25.36,22.41,34.93,1191.4217,1353.6651,1157.4284,1267.5259,1181.8309,1369.8135,6.7,6.8,6.6,7.4,7.5,7.4,8.1,8.2,8.1,9.5,9.7,9.5,9.8,9.9,9.8,9.7,9.8,9.7
2018-06-18 23:00:00,0,0,0.2,6.8,7.6,6411,60,20202728,7.01,7.24,6.71,96.9,98.34,95.44,6.5,6.4,-10.421094,171.785365,58.4,1,0.2,0.1,13.3,28.63,33.07,26.81,25.35,22.41,34.93,1215.4919,1496.9833,1160.6252,1397.0561,1176.563,1669.4612,6.7,6.9,6.6,7.4,7.5,7.4,8.2,8.3,8.1,9.6,9.6,9.5,9.9,10,9.8,9.7,9.8,9.7
2018-06-18 22:00:00,0,0,0,6.5,7.6,6411,60,20202728,6.6,6.68,6.53,98.32,98.46,98.22,6.3,6.2,-10.421094,171.785365,58.4,1,0.1,0.1,14.4,28.68,33.13,26.8,25.34,22.41,34.93,1180.5352,1344.2494,1131.3601,1231.1003,1142.0889,1369.5066,6.8,6.9,6.7,7.5,7.6,7.4,8.2,8.3,8.2,9.6,9.7,9.6,9.9,10,9.9,9.8,9.9,9.7
2018-06-18 21:00:00,0,0,0.2,8.1,10.8,6417,60,20202728,6.52,6.54,6.5,98.13,98.49,97.66,6.2,6.1,-10.421094,171.785365,58.4,1,0.1,0.1,21.6,28.33,33.03,26.8,25.35,22.41,34.93,1231.5151,1569.109,1179.817,1346.7622,1184.9675,1918.4255,6.7,6.9,6.7,7.6,7.6,7.5,8.2,8.3,8.2,9.6,9.7,9.5,9.9,10,9.9,9.8,9.8,9.8
2018-06-18 20:00:00,0,0,0.2,9.7,12.2,6417,60,20202728,6.41,6.51,6.34,98.1,98.33,97.88,6.1,6,-10.421094,171.785365,58.4,1,0.1,0.1,19.1,28.01,32.97,26.8,25.35,22.41,34.93,1250.7999,1688.7036,1191.9954,1489.7319,1220.3036,1994.8663,6.8,6.9,6.7,7.6,7.6,7.6,8.2,8.3,8.2,9.6,9.7,9.6,9.9,10,9.9,9.8,9.9,9.8
2018-06-18 19:00:00,0,0,0,10.3,12.2,6417,60,20202728,6.37,6.43,6.32,97.03,97.84,96.8,5.9,5.8,-10.421094,171.785365,58.4,1,0.2,0.2,21.6,27.87,32.97,26.81,25.34,22.41,34.93,1224.1482,1592.4032,1163.9138,1514.7647,1188.7376,1696.3199,6.8,7,6.7,7.6,7.6,7.6,8.2,8.3,8.2,9.6,9.7,9.6,9.9,10,9.9,9.8,9.9,9.8
2018-06-18 18:00:00,0,0,0,9.5,11.2,6434,60,20202728,6.47,6.64,6.34,94.2,96.88,91.62,5.5,5.3,-10.421094,171.785365,58.4,1,0.5,0.2,18,27.86,32.97,26.81,25.35,22.41,34.91,1198.8375,1392.5282,1156.5056,1276.5143,1165.9622,1477.6679,6.9,7,6.9,7.6,7.7,7.6,8.2,8.3,8.2,9.6,9.7,9.6,10,10,10,9.8,9.9,9.8
2018-06-18 17:00:00,0,0,0,8.3,10.1,6434,60,20202728,6.41,6.57,6.32,94.49,95.57,92.66,5.5,5.4,-10.421094,171.785365,58.4,1,0.5,0.4,19.4,27.86,32.97,26.81,25.35,22.41,34.92,1371.3473,2285.89,1291.9082,1898.506,1373.9952,3183.3013,7.1,7.3,7,7.6,7.7,7.6,8.2,8.3,8.2,9.7,9.8,9.6,10,10,10,9.8,9.9,9.8
2018-06-18 16:00:00,0,718,0,5.9,8.6,6442,60,20202728,6.45,6.53,6.37,93.77,94.53,93.19,5.5,5.3,-10.421094,171.785365,58.4,1,0.5,0.5,13.3,27.89,32.98,26.81,25.35,22.41,34.9,1282.7665,1972.3005,1241.477,2144.3244,1338.3569,2337.8753,7.1,7.3,7.1,7.6,7.8,7.6,8.2,8.4,8.2,9.7,9.8,9.7,10,10,9.9,9.8,9.9,9.8
2018-06-18 15:00:00,16,2890,0,3.4,4.7,6471,60,20202728,6.52,6.63,6.47,94.52,95.41,93.55,5.6,5.5,-10.421094,171.785365,58.4,1,0.5,0.4,7.9,27.9,32.97,26.8,25.35,22.41,34.9,1251.8537,1643.9864,1195.6436,1673.1921,1267.7445,1913.5292,7.2,7.4,7.2,7.6,7.6,7.6,8.2,8.3,8.2,9.7,9.7,9.7,10,10,10,9.8,9.9,9.8
2018-06-18 14:00:00,41,5219,0,3.2,4.7,6485,60,20202728,6.52,6.64,6.35,94.21,95.02,91.8,5.6,5.3,-10.421094,171.785365,58.4,1,0.5,0.4,8.3,27.85,32.98,26.81,25.36,22.41,34.9,1305.1131,1828.2739,1252.4945,1784.1136,1309.8083,2634.6974,7.3,7.5,7.2,7.6,7.7,7.6,8.2,8.2,8.2,9.7,9.7,9.7,10,10,10,9.9,10,9.8
2018-06-18 13:00:00,69,6691,0,4.9,5.4,6508,60,20202728,6.25,6.43,6.08,94.62,95.25,93.81,5.4,5.2,-10.421094,171.785365,58.4,1,0.4,0.4,9.7,27.8,32.99,26.82,25.36,22.41,34.9,1258.0407,1637.3432,1221.8224,1716.7963,1284.6501,2225.5642,7.1,7.3,7,7.6,7.6,7.5,8.2,8.3,8.2,9.7,9.7,9.7,10,10,10,9.9,10,9.9
2018-06-18 12:00:00,64,6686,0,5.2,7.2,6485,60,20202728,5.91,6.01,5.81,94.12,95.01,93.15,5,4.8,-10.421094,171.785365,58.4,1,0.5,0.4,10.8,27.82,33,26.82,25.37,22.41,34.9,1328.9863,2102.1067,1300.9543,2147.3036,1383.6399,2793.191,7,7.1,6.9,7.5,7.6,7.5,8.2,8.3,8.2,9.7,9.7,9.7,10,10,10,9.9,10,9.9
2018-06-18 11:00:00,63,6667,0,5.8,7.2,6511,60,20202728,5.39,5.76,5.11,94.35,95.5,93.22,4.5,4.3,-10.421094,171.785365,58.4,1,0.5,0.3,11.5,27.85,33,26.83,25.37,22.42,34.9,1288.2317,1853.3446,1221.3172,1897.9843,1315.1924,2384.9318,6.8,7,6.7,7.5,7.6,7.5,8.2,8.3,8.2,9.7,9.8,9.7,10,10.1,10,9.9,10,9.9
2018-06-18 10:00:00,43,6662,0,6.7,8.3,6474,60,20202728,5.24,5.31,5.14,96.31,97.34,95.4,4.6,4.4,-10.421094,171.785365,58.4,1,0.3,0.2,13.7,27.87,33.01,26.83,25.37,22.42,34.89,1218.4183,1566.1463,1171.6793,1660.7999,1222.0099,1724.2459,6.6,6.8,6.5,7.5,7.6,7.4,8.2,8.4,8.2,9.8,9.8,9.7,10,10,10,9.9,10,9.9
2018-06-18 09:00:00,9,3867,0,5.9,6.8,6445,60,20202728,5.06,5.23,4.89,97.62,97.82,97.41,4.6,4.5,-10.421094,171.785365,58.4,1,0.2,0.1,12.2,27.77,33.01,26.83,25.37,22.43,34.9,1240.4902,1675.6497,1179.6091,1609.356,1210.2577,1792.7511,6.5,6.7,6.4,7.6,7.7,7.6,8.4,8.5,8.3,9.8,9.9,9.8,10,10.1,10,9.9,10,9.9
2018-06-18 08:00:00,0,800,0,5.8,7.2,6445,60,20202728,4.77,4.87,4.66,98.37,99.2,97.62,4.5,4.4,-10.421094,171.785365,58.4,1,0.1,0,13.7,27.75,33.01,26.83,25.37,22.43,34.89,1248.2849,1527.8563,1228.5641,1455.5507,1267.7256,2276.1943,6.5,6.6,6.4,7.6,7.7,7.6,8.4,8.5,8.4,9.9,9.9,9.8,10,10,10,9.9,10,9.9
2018-06-18 07:00:00,0,0,0,5.9,7.2,6457,60,20202728,4.56,4.67,4.45,99.16,99.2,99.05,4.4,4.3,-10.421094,171.785365,58.4,1,0,0,13,27.74,33.01,26.83,25.37,22.43,34.9,1225.4485,1516.8791,1159.7301,1446.3718,1183.8767,1710.9385,6.5,6.6,6.4,7.7,7.8,7.6,8.4,8.6,8.4,9.9,9.9,9.9,10,10,10,9.9,10,9.9
2018-06-18 06:00:00,0,0,0,4.9,6.5,6471,60,20202728,4.58,4.74,4.46,99.2,99.2,99.2,4.4,4.3,-10.421094,171.785365,58.4,1,0,0,12.2,27.73,33.01,26.84,25.37,22.43,34.9,1213.5127,1486.8985,1170.0297,1370.295,1175.7836,1707.2611,6.6,6.7,6.5,7.8,7.8,7.7,8.5,8.5,8.4,9.9,9.9,9.8,10,10,10,9.9,10,9.9
2018-06-18 05:00:00,0,0,0,3.6,4.3,6468,60,20202728,4.66,4.75,4.58,99.2,99.2,99.2,4.5,4.4,-10.421094,171.785365,58.4,1,0,0,7.6,27.73,33.01,26.83,25.37,22.43,34.89,1230.6671,1615.7235,1176.087,1517.9044,1198.3089,1783.1777,6.7,6.8,6.7,7.9,8,7.8,8.4,8.5,8.4,9.9,9.9,9.8,10,10.1,10,9.9,10,9.9
2018-06-18 04:00:00,0,0,0,4.5,6.1,6482,60,20202728,4.68,4.92,4.54,99.2,99.2,99.16,4.5,4.4,-10.421094,171.785365,58.4,1,0,0,12.2,27.76,32.99,26.83,25.37,22.43,34.89,1254.4939,1706.2314,1205.7613,1701.7586,1250.0022,1975.5565,6.8,7,6.7,8,8,8,8.5,8.6,8.5,9.9,9.9,9.9,10,10,10,9.9,10,9.9
2018-06-18 03:00:00,0,0,0,4.7,6.1,6488,60,20202728,5.2,5.37,5.01,98.98,99.16,98.71,5,4.8,-10.421094,171.785365,58.4,1,0,0,11.9,27.75,33.02,26.83,25.37,22.44,34.89,1284.1007,1785.3602,1211.2299,1762.515,1244.9354,2012.9224,7,7.1,6.9,8,8,8,8.6,8.7,8.5,9.9,9.9,9.9,10,10,10,9.9,10,9.8
2018-06-18 02:00:00,0,0,0,4,6.8,6496,60,20202728,5.68,5.93,5.42,98.43,98.78,97.85,5.4,5.2,-10.421094,171.785365,58.4,1,0.1,0.1,10.4,27.75,33.01,26.82,25.37,22.44,34.89,1270.5856,1804.9905,1202.2305,1653.9977,1251.7103,1988.1352,7.2,7.4,7.1,8,8.1,8,8.6,8.7,8.5,9.9,9.9,9.9,10,10,10,9.9,10,9.8
2018-06-18 01:00:00,0,0,0,1.8,4.7,6511,60,20202728,6.02,6.17,5.9,97.41,97.75,96.94,5.6,5.5,-10.421094,171.785365,58.4,1,0.2,0.2,7.9,27.75,33.01,26.82,25.37,22.44,34.89,1190.5503,1344.0367,1131.6069,1230.4557,1143.5508,1366.6263,7.3,7.5,7.2,8.1,8.2,8,8.6,8.8,8.6,9.9,10,9.9,10,10,10,9.9,9.9,9.8
2018-06-18 00:00:00,0,0,0,0.4,2.2,6508,60,20202728,6.26,6.37,6.19,97.16,97.52,96.77,5.8,5.7,-10.421094,171.785365,58.4,1,0.2,0.2,4.7,27.77,33,26.83,25.37,22.44,34.89,1255.2519,1744.1618,1203.2646,1549.2193,1237.714,2012.7069,7.3,7.5,7.2,8.2,8.3,8.1,8.6,8.7,8.6,9.9,9.9,9.8,10,10,10,9.8,10,9.8
2018-06-17 23:00:00,0,0,0,2.3,4.7,6525,60,20202728,6.51,6.68,6.32,96.43,96.63,96.01,5.9,5.8,-10.421094,171.785365,58.4,1,0.3,0.3,7.2,27.77,32.99,26.83,25.38,22.44,34.9,1191.514,1346.3535,1129.8963,1230.474,1144.4823,1366.2683,7.5,7.7,7.3,8.2,8.3,8.2,8.6,8.7,8.6,9.8,9.9,9.8,10,10,9.9,9.8,9.9,9.8
2018-06-17 22:00:00,0,0,0,5,6.5,6525,60,20202728,6.84,7.14,6.62,95.71,96.13,95.36,6.1,6,-10.421094,171.785365,58.4,1,0.4,0.3,12.2,27.78,33,26.82,25.37,22.44,34.89,1227.1215,1585.7608,1168.0323,1470.1955,1196.832,1684.868,7.5,7.7,7.4,8.2,8.3,8.2,8.7,8.7,8.6,9.8,9.9,9.7,10,10,10,9.9,9.9,9.8
2018-06-17 21:00:00,0,0,0,2.3,4.7,6534,60,20202728,7.32,7.4,7.24,95.17,95.61,94.48,6.6,6.4,-10.421094,171.785365,58.4,1,0.4,0.4,6.8,27.78,33,26.84,25.39,22.44,34.9,1237.053,1580.0469,1167.3751,1377.2278,1190.1334,1693.2055,7.7,7.9,7.6,8.2,8.4,8.2,8.6,8.7,8.6,9.8,9.9,9.7,10,10,10,9.8,9.9,9.8
2018-06-17 20:00:00,0,0,0,3.4,4.7,6542,60,20202728,7.37,7.43,7.24,94.58,95.05,94.1,6.5,6.4,-10.421094,171.785365,58.4,1,0.5,0.5,12.2,27.79,33,26.84,25.39,22.44,34.89,1209.7256,1439.4842,1161.4511,1268.4983,1166.4841,1541.7591,7.7,7.8,7.7,8.3,8.4,8.3,8.6,8.7,8.5,9.7,9.8,9.7,10,10,10,9.9,9.9,9.8
2018-06-17 19:00:00,0,0,0,4.3,6.5,6556,60,20202728,7.39,7.48,7.32,94.79,95.56,93.95,6.6,6.4,-10.421094,171.785365,58.4,1,0.5,0.4,12.6,27.78,32.99,26.85,25.39,22.44,34.9,1290.7647,1789.5873,1209.6449,1772.3108,1269.6199,1969.4398,7.9,8,7.7,8.3,8.4,8.3,8.5,8.6,8.5,9.7,9.8,9.7,10,10,10,9.8,9.9,9.8
2018-06-17 18:00:00,0,0,0,6.8,8.3,6568,60,20202728,7.68,7.91,7.35,94.3,95.26,93.59,6.8,6.5,-10.421094,171.785365,58.4,1,0.5,0.5,13.3,27.8,33,26.85,25.39,22.44,34.89,1265.9668,1811.9258,1199.2636,1534.8825,1228.9021,2027.6761,8,8.1,7.9,8.3,8.4,8.3,8.5,8.6,8.4,9.7,9.8,9.7,10,10,10,9.8,9.9,9.8
2018-06-17 17:00:00,0,0,0,5.6,6.5,6576,60,20202728,8.01,8.09,7.87,94.58,95.11,94.07,7.1,6.9,-10.421094,171.785365,58.4,1,0.5,0.5,14.4,27.81,33.01,26.84,25.39,22.44,34.88,1221.6911,1580.5195,1168.1044,1455.1734,1201.6849,1699.7876,8.2,8.4,8.1,8.3,8.4,8.2,8.4,8.5,8.4,9.7,9.8,9.7,10,10,10,9.9,9.9,9.9
2018-06-17 16:00:00,35,1648,0,6.5,7.6,6599,60,20202728,8.54,8.95,8.14,93.58,94.66,92.29,7.5,7.3,-10.421094,171.785365,58.4,1,0.6,0.5,15.5,27.81,33.01,26.84,25.39,22.44,34.88,1235.7468,1612.3775,1166.4891,1567.5314,1195.9801,1646.0674,8.4,8.6,8.3,8.2,8.2,8.1,8.4,8.5,8.4,9.7,9.7,9.7,10,10,10,9.9,10,9.8
2018-06-17 15:00:00,163,6921,0,7.2,8.3,6682,60,20202728,9.71,10.7,8.81,88.57,93.18,84.13,7.8,7.6,-10.421094,171.785365,58.4,1,1.3,0.7,14,27.84,33.01,26.85,25.4,22.45,34.89,1201.2879,1344.4807,1132.1062,1232.9857,1143.28,1367.4808,8.4,8.6,8.3,8,8.2,8,8.4,8.5,8.2,9.7,9.7,9.7,10,10.1,10,9.9,10,9.9
2018-06-17 14:00:00,283,9557,0,4.9,6.8,6855,60,20202728,10.3,10.77,9.37,85.16,88.29,82.71,7.8,7.5,-10.421094,171.785365,58.4,1,1.8,1.3,10.8,27.78,33.03,26.85,25.4,22.45,34.89,1200.7395,1345.6748,1134.3783,1233.2554,1145.3118,1370.7926,8.3,8.4,8.2,8,8,7.9,8.2,8.4,8.2,9.7,9.7,9.7,10,10,10,9.9,10,9.8
2018-06-17 13:00:00,257,9087,0,4.5,7.2,6853,60,20202728,9.35,10.52,8.35,90.62,93.96,85.36,7.8,7.4,-10.421094,171.785365,58.4,1,1,0.6,11.9,27.78,33.04,26.86,25.4,22.45,34.88,1197.994,1347.4459,1133.9319,1234.8364,1148.1172,1369.6229,8.1,8.2,7.9,7.8,7.9,7.8,8.2,8.4,8.2,9.7,9.8,9.7,10,10,10,9.9,10,9.8
2018-06-17 12:00:00,151,6959,0,4.7,7.2,6684,60,20202728,7.88,8.7,7.19,96.42,98.61,93.83,7.2,6.9,-10.421094,171.785365,58.4,1,0.3,0.1,13,27.83,33.06,26.86,25.4,22.45,34.89,1191.8699,1348.2992,1133.2425,1234.1997,1145.8949,1370.9329,7.6,7.8,7.4,7.7,7.8,7.6,8.3,8.4,8.3,9.7,9.8,9.7,10,10,10,9.9,10,9.8
2018-06-17 11:00:00,61,6700,0,3.2,4.3,6471,60,20202728,6.75,7.08,6.53,98.95,99.2,98.64,6.5,6.4,-10.421094,171.785365,58.4,1,0.1,0,7.6,27.87,33.05,26.85,25.4,22.46,34.88,1189.2106,1347.9186,1134.165,1235.7735,1145.2007,1369.0332,7.2,7.4,7.1,7.6,7.7,7.6,8.3,8.4,8.3,9.7,9.9,9.7,10,10,10,9.9,10,9.9
2018-06-17 10:00:00,36,6671,0.2,2,4.7,6454,60,20202728,5.86,6.34,5.52,99.21,99.21,99.2,5.7,5.4,-10.421094,171.785365,58.4,1,0,0,6.1,27.87,33.04,26.85,25.4,22.46,34.88,1187.2975,1347.3924,1133.407,1234.1986,1144.9033,1370.0292,7,7.1,6.8,7.6,7.7,7.6,8.4,8.5,8.4,9.8,9.9,9.8,10,10.1,10,9.9,10,9.9
2018-06-17 09:00:00,6,4908,0,5,6.8,6422,60,20202728,5.26,5.51,5.04,99.21,99.21,99.21,5.1,4.9,-10.421094,171.785365,58.4,1,0,0,11.2,27.85,33.05,26.85,25.39,22.46,34.88,1211.4295,1415.307,1160.704,1275.5118,1169.7009,1584.0433,6.7,6.9,6.7,7.7,7.8,7.6,8.4,8.5,8.4,9.9,10,9.8,10,10.1,10,9.9,10,9.9
2018-06-17 08:00:00,0,996,0,6.5,8.6,6402,60,20202728,4.94,5.06,4.81,99.21,99.21,99.21,4.8,4.6,-10.421094,171.785365,58.4,1,0,0,13.3,27.84,33.02,26.85,25.39,22.46,34.88,1186.9171,1348.124,1133.6272,1235.5223,1144.7488,1370.856,6.7,6.9,6.7,7.8,7.8,7.7,8.4,8.5,8.4,9.9,10,9.9,10,10.1,10,9.9,10,9.9
2018-06-17 07:00:00,0,0,0,5.9,7.6,6402,60,20202728,4.88,4.97,4.79,99.21,99.21,99.21,4.7,4.6,-10.421094,171.785365,58.4,1,0,0,13,27.84,33.02,26.86,25.4,22.46,34.88,1187.3188,1349.3578,1135.8316,1237.0754,1145.6877,1369.5633,6.8,6.9,6.7,7.8,7.8,7.8,8.4,8.5,8.4,9.9,10,9.9,10,10.1,10,9.9,10,9.9
2018-06-17 06:00:00,0,0,0,5,6.8,6414,60,20202728,4.81,4.91,4.66,99.21,99.21,99.21,4.6,4.5,-10.421094,171.785365,58.4,1,0,0,13.3,27.84,33.02,26.86,25.4,22.47,34.88,1204.063,1382.6713,1156.5793,1255.7888,1159.9062,1473.2293,6.9,7.1,6.8,7.8,7.9,7.8,8.5,8.6,8.5,9.9,10,9.9,10,10.1,10,9.9,10,9.8
2018-06-17 05:00:00,0,0,0,5.4,6.5,6422,60,20202728,4.64,4.79,4.48,99.21,99.21,99.21,4.4,4.3,-10.421094,171.785365,58.4,1,0,0,11.5,27.8,33.01,26.85,25.4,22.46,34.87,1214.9515,1518.577,1170.6723,1405.2794,1190.3293,1710.4704,6.9,7,6.9,7.9,8,7.9,8.6,8.7,8.5,9.9,9.9,9.9,10,10.1,10,9.9,10,9.9
2018-06-17 04:00:00,0,0,0,4.5,6.5,6417,60,20202728,4.55,4.66,4.45,99.21,99.21,99.21,4.4,4.3,-10.421094,171.785365,58.4,1,0,0,9.7,27.79,33.01,26.85,25.41,22.47,34.87,1205.5737,1399.1326,1160.6809,1273.925,1163.211,1510.9613,7,7.1,6.9,8,8,7.9,8.6,8.7,8.6,9.9,10,9.9,10,10.1,10,9.9,10,9.9
2018-06-17 03:00:00,0,0,0,5,7.2,6411,60,20202728,4.8,5.08,4.46,99.21,99.21,99.21,4.6,4.3,-10.421094,171.785365,58.4,1,0,0,12.2,27.75,33.01,26.85,25.41,22.47,34.87,1190.6851,1348.9358,1137.129,1235.9001,1146.5698,1371.5998,7.1,7.3,7,8,8,8,8.6,8.7,8.6,9.9,10,9.9,10,10.1,10,9.8,9.9,9.8
2018-06-17 02:00:00,0,0,0,5,6.5,6411,60,20202728,4.95,5.15,4.8,99.21,99.21,99.21,4.8,4.6,-10.421094,171.785365,58.4,1,0,0,13.3,27.73,33.01,26.86,25.41,22.47,34.87,1191.8972,1348.937,1137.8601,1235.6364,1146.2942,1371.0482,7.1,7.3,7.1,8.1,8.2,8,8.6,8.7,8.6,9.9,10,9.9,10,10.1,10,9.8,10,9.8
2018-06-17 01:00:00,0,0,0,5.4,7.9,6420,60,20202728,5.23,5.33,5.14,99.21,99.21,99.21,5.1,5,-10.421094,171.785365,58.4,1,0,0,13,27.69,32.99,26.86,25.41,22.47,34.88,1192.623,1350.6245,1137.1736,1235.4855,1146.1144,1371.517,7.3,7.4,7.2,8.2,8.3,8.2,8.6,8.7,8.6,9.9,10,9.9,10,10.1,10,9.8,9.9,9.8
2018-06-17 00:00:00,0,0,0,5.4,7.2,6414,60,20202728,5.12,5.23,5.06,99.21,99.21,99.21,4.9,4.9,-10.421094,171.785365,58.4,1,0,0,12.6,27.65,32.99,26.87,25.41,22.47,34.87,1194.0905,1349.3304,1139.3405,1235.7741,1145.7477,1370.0147,7.4,7.5,7.3,8.2,8.3,8.2,8.6,8.7,8.6,9.9,9.9,9.9,10,10.1,10,9.9,9.9,9.9
2018-06-16 23:00:00,0,0,0,4.7,6.1,6434,60,20202728,5.05,5.16,4.94,99.21,99.21,99.21,4.8,4.8,-10.421094,171.785365,58.4,1,0,0,10.1,27.6,32.98,26.86,25.41,22.47,34.87,1196.2512,1351.78,1139.0541,1235.8172,1145.3867,1371.2238,7.5,7.6,7.3,8.3,8.4,8.3,8.7,8.8,8.6,9.9,10,9.9,10,10.1,10,9.9,9.9,9.8
2018-06-16 22:00:00,0,0,0,4.5,5.8,6442,60,20202728,4.89,5.11,4.72,99.21,99.21,99.21,4.7,4.6,-10.421094,171.785365,58.4,1,0,0,10.4,27.56,32.98,26.86,25.41,22.47,34.87,1198.6651,1349.8652,1139.7794,1233.6539,1144.5279,1369.8904,7.6,7.8,7.5,8.4,8.4,8.4,8.7,8.8,8.6,9.9,10,9.9,10,10.1,10,9.9,10,9.8
2018-06-16 21:00:00,0,0,0,4.7,5.4,6454,60,20202728,5.4,5.72,5.07,99.21,99.21,99.21,5.2,4.9,-10.421094,171.785365,58.4,1,0,0,7.9,27.52,32.99,26.87,25.41,22.47,34.87,1199.5775,1351.6761,1139.7516,1233.6455,1145.4321,1370.1004,7.8,8,7.7,8.4,8.5,8.4,8.7,8.8,8.7,9.9,10,9.9,10,10,10,9.9,9.9,9.8
2018-06-16 20:00:00,0,0,0,2.7,4,6468,60,20202728,5.84,6.03,5.71,99.21,99.21,99.21,5.6,5.5,-10.421094,171.785365,58.4,1,0,0,7.2,27.41,32.99,26.87,25.4,22.48,34.87,1241.832,1541.2577,1174.1546,1485.2031,1190.6178,1735.1176,8,8.2,7.9,8.5,8.6,8.4,8.6,8.7,8.6,9.9,9.9,9.9,10,10,10,9.9,10,9.8
2018-06-16 19:00:00,0,0,0,3.2,4.3,6491,60,20202728,6.48,6.94,6.11,99.21,99.21,99.21,6.3,5.9,-10.421094,171.785365,58.4,1,0,0,7.6,27.39,32.99,26.87,25.41,22.48,34.86,1276.5536,1832.1027,1227.9976,1549.9862,1268.3418,2285.4619,8.2,8.4,8.1,8.5,8.6,8.5,8.6,8.7,8.6,9.9,10,9.9,10,10,10,9.9,10,9.8
2018-06-16 18:00:00,0,0,0,1.8,2.5,6508,60,20202728,7.25,7.48,7.03,99.21,99.21,99.21,7.1,6.9,-10.421094,171.785365,58.4,1,0,0,4.3,27.39,32.99,26.87,25.41,22.47,34.86,1336.9989,1822.16,1252.0911,1685.2318,1311.6958,2617.2057,8.4,8.5,8.3,8.5,8.6,8.5,8.6,8.7,8.6,9.9,9.9,9.8,10,10,10,9.9,10,9.9
2018-06-16 17:00:00,0,0,0,1.6,3.2,6525,40,20202728,7.6,7.77,7.5,99.2,99.21,99.2,7.4,7.3,-10.421094,171.785365,58.4,1,0,0,4.7,27.35,33,26.87,25.41,22.48,34.85,1243.3888,1536.4205,1167.0342,1379.3197,1193.9151,1655.979,8.6,8.8,8.5,8.4,8.5,8.4,8.6,8.7,8.5,9.8,9.9,9.8,10,10,10,9.9,10,9.9
2018-06-16 16:00:00,26,1399,0,2.5,3.6,6551,0,20202728,7.87,8.06,7.69,99.13,99.2,98.92,7.7,7.5,-10.421094,171.785365,58.4,1,0,0,5.4,27.32,33,26.88,25.41,22.48,34.85,1290.3486,1788.8473,1238.1409,1821.0359,1295.015,2359.1887,8.8,8.9,8.7,8.4,8.4,8.4,8.6,8.7,8.5,9.8,9.9,9.8,10,10.1,10,9.9,10,9.9
2018-06-16 15:00:00,90,6782,0,2.7,4,6605,0,20202728,8.43,8.76,8.12,98.37,98.84,97.96,8.1,7.9,-10.421094,171.785365,58.4,1,0.1,0.1,6.5,27.26,33.02,26.88,25.41,22.48,34.85,1300.7397,1693.314,1207.3501,1755.2364,1280.9999,1984.2522,8.8,9,8.7,8.3,8.4,8.2,8.4,8.5,8.4,9.9,9.9,9.8,10,10.1,10,9.9,10,9.9
2018-06-16 14:00:00,109,6830,0,4.5,6.1,6610,0,20202728,9.01,9.28,8.62,95.89,98.27,93.52,8.3,8.2,-10.421094,171.785365,58.4,1,0.4,0.1,9.7,27.19,33.02,26.89,25.41,22.48,34.85,1242.146,1475.2657,1156.5811,1294.8577,1182.13,1684.0012,8.6,8.8,8.4,8.1,8.2,8,8.4,8.6,8.4,9.9,9.9,9.9,10,10,10,9.9,10,9.9
2018-06-16 13:00:00,154,6911,0,2.7,5,6662,35,20202728,9.68,10.08,9.35,92.29,93.84,90.43,8.4,8.2,-10.421094,171.785365,58.4,1,0.8,0.7,9,27.1,33.01,26.88,25.41,22.48,34.85,1207.8075,1352.5645,1132.8349,1235.1622,1146.4929,1366.348,8.3,8.5,8.1,8,8,8,8.4,8.5,8.4,9.9,10,9.9,10,10.1,10,9.9,10,9.9
